QB_diff,OL_adv_1,OL_adv_2,WR_adv_1,WR_adv_2,RB_adv_1,RB_adv_2,TE_diff,PK_diff,P_diff,QB1_vs_DB_2,QB2_vs_DB_1,PASS_SYNERGY_diff,team_1_is_home,season,team_1,team_2,target
1.0,-0.10000000000000009,-0.5499999999999998,0.0,-1.75,0.3333333333333335,0.3333333333333335,0.0,-1.0,0.0,1.0,-0.25,0.9210526315789473,1,2021,South Alabama,Southern Miss,1
-1.0,-0.5499999999999998,-0.10000000000000009,-1.75,0.0,0.3333333333333335,0.3333333333333335,0.0,1.0,0.0,-0.25,1.0,-0.9210526315789473,0,2021,Southern Miss,South Alabama,0
1.0,1.2000000000000002,-1.65,1.5,-1.25,1.0,-0.3333333333333335,1.0,0.0,0.0,1.0,-1.25,1.1315789473684208,1,2021,Texas A&M,Kent State,1
-1.0,-1.65,1.2000000000000002,-1.25,1.5,-0.3333333333333335,1.0,-1.0,0.0,0.0,-1.25,1.0,-1.1315789473684208,0,2021,Kent State,Texas A&M,0
3.0,3.0,-3.5,3.5,-3.25,2.3333333333333335,-3.3333333333333335,3.0,0.0,2.0,3.0,-3.25,3.1315789473684212,1,2021,Vanderbilt,East Tennessee State,0
-3.0,-3.5,3.0,-3.25,3.5,-3.3333333333333335,2.3333333333333335,-3.0,0.0,-2.0,-3.25,3.0,-3.1315789473684212,0,2021,East Tennessee State,Vanderbilt,1
0.0,-0.6000000000000001,0.25,-0.75,0.75,0.0,1.0,1.0,-1.0,0.0,-0.75,0.25,0.07894736842105221,1,2021,UCLA,LSU,1
0.0,0.25,-0.6000000000000001,0.75,-0.75,1.0,0.0,-1.0,1.0,0.0,0.25,-0.75,-0.07894736842105221,0,2021,LSU,UCLA,0
3.0,2.1,-3.0,1.75,-1.75,2.0,-1.6666666666666667,-1.0,2.0,-3.0,2.25,-1.75,2.026315789473684,1,2021,UTEP,Bethune-Cookman,1
-3.0,-3.0,2.1,-1.75,1.75,-1.6666666666666667,2.0,1.0,-2.0,3.0,-1.75,2.25,-2.026315789473684,0,2021,Bethune-Cookman,UTEP,0
1.0,0.8500000000000001,0.2999999999999998,1.0,-0.5,-3.0,0.0,1.0,-2.0,3.0,1.0,-0.5,0.9999999999999996,1,2021,California,Nevada,0
-1.0,0.2999999999999998,0.8500000000000001,-0.5,1.0,0.0,-3.0,-1.0,2.0,-3.0,-0.5,1.0,-0.9999999999999996,0,2021,Nevada,California,1
-1.0,0.75,-3.25,0.0,0.25,0.6666666666666665,0.0,0.0,3.0,3.0,0.0,0.75,-0.6578947368421049,1,2021,Arizona,BYU,0
1.0,-3.25,0.75,0.25,0.0,0.0,0.6666666666666665,0.0,-3.0,-3.0,0.75,0.0,0.6578947368421049,0,2021,BYU,Arizona,1
1.0,1.75,0.25,0.25,0.0,0.0,-1.0,0.0,2.0,0.0,1.25,0.0,0.5263157894736841,1,2021,San Diego State,New Mexico State,1
-1.0,0.25,1.75,0.0,0.25,-1.0,0.0,0.0,-2.0,0.0,0.0,1.25,-0.5263157894736841,0,2021,New Mexico State,San Diego State,0
1.0,0.75,-1.8,0.0,0.0,-0.3333333333333335,-0.6666666666666665,-3.0,0.0,1.0,1.0,0.0,-0.10526315789473717,1,2021,Washington State,Utah State,0
-1.0,-1.8,0.75,0.0,0.0,-0.6666666666666665,-0.3333333333333335,3.0,0.0,-1.0,0.0,1.0,0.10526315789473717,0,2021,Utah State,Washington State,1
3.0,2.8,-3.0,2.0,-1.5,2.3333333333333335,0.0,2.0,3.0,0.0,2.0,-3.0,2.3947368421052633,1,2021,Hawai'i,Portland State,1
-3.0,-3.0,2.8,-1.5,2.0,0.0,2.3333333333333335,-2.0,-3.0,0.0,-3.0,2.0,-2.3947368421052633,0,2021,Portland State,Hawai'i,0
0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,0.0,0.0,-0.4210526315789469,1,2021,Florida State,Notre Dame,0
0.0,0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,0.0,0.0,0.4210526315789469,0,2021,Notre Dame,Florida State,1
1.0,0.5,0.7000000000000002,1.0,-1.0,1.3333333333333335,0.6666666666666665,1.0,0.0,0.0,1.0,-1.0,0.9999999999999996,1,2021,Ole Miss,Louisville,1
-1.0,0.7000000000000002,0.5,-1.0,1.0,0.6666666666666665,1.3333333333333335,-1.0,0.0,0.0,-1.0,1.0,-0.9999999999999996,0,2021,Louisville,Ole Miss,0
0.0,-0.25,0.75,0.0,-0.25,0.0,1.0,0.0,0.0,-2.0,0.0,-0.25,0.0,1,2021,Coastal Carolina,Kansas,1
0.0,0.75,-0.25,-0.25,0.0,1.0,0.0,0.0,0.0,2.0,-0.25,0.0,0.0,0,2021,Kansas,Coastal Carolina,0
0.0,1.65,-3.0,1.5,-3.25,1.3333333333333333,-2.0,3.0,0.0,3.0,1.5,-0.25,1.4210526315789478,1,2021,Duke,North Carolina A&T,1
0.0,-3.0,1.65,-3.25,1.5,-2.0,1.3333333333333333,-3.0,0.0,-3.0,-0.25,1.5,-1.4210526315789478,0,2021,North Carolina A&T,Duke,0
1.0,-0.6000000000000001,0.3500000000000001,1.75,-0.5,1.3333333333333333,1.0,2.0,-2.0,2.0,2.25,0.0,1.2105263157894735,1,2021,Boise State,UTEP,1
-1.0,0.3500000000000001,-0.6000000000000001,-0.5,1.75,1.0,1.3333333333333333,-2.0,2.0,-2.0,0.0,2.25,-1.2105263157894735,0,2021,UTEP,Boise State,0
0.0,1.2,-2.25,2.0,-2.0,2.0,-3.3333333333333335,3.0,2.0,2.0,2.0,0.0,1.1578947368421055,1,2021,Utah State,North Dakota,1
0.0,-2.25,1.2,-2.0,2.0,-3.3333333333333335,2.0,-3.0,-2.0,-2.0,0.0,2.0,-1.1578947368421055,0,2021,North Dakota,Utah State,0
-1.0,-1.7,0.5,0.25,1.0,-0.3333333333333335,1.0,0.0,3.0,-2.0,-0.25,1.0,-0.6578947368421053,1,2021,Virginia,Illinois,1
1.0,0.5,-1.7,1.0,0.25,1.0,-0.3333333333333335,0.0,-3.0,2.0,1.0,-0.25,0.6578947368421053,0,2021,Illinois,Virginia,0
0.0,-0.3500000000000001,0.0,-2.25,1.75,-0.3333333333333335,0.0,-1.0,-3.0,-3.0,-0.25,1.75,-0.7368421052631584,1,2021,Army,Western Kentucky,1
0.0,0.0,-0.3500000000000001,1.75,-2.25,0.0,-0.3333333333333335,1.0,3.0,3.0,1.75,-0.25,0.7368421052631584,0,2021,Western Kentucky,Army,0
3.0,2.6,-3.0,2.5,-1.5,3.0,-3.0,3.0,3.0,0.0,2.5,-3.0,2.605263157894737,1,2021,Kent State,VMI,1
-3.0,-3.0,2.6,-1.5,2.5,-3.0,3.0,-3.0,-3.0,0.0,-3.0,2.5,-2.605263157894737,0,2021,VMI,Kent State,0
1.0,3.2,-3.25,3.5,-2.0,3.0,-2.6666666666666665,3.0,3.0,3.0,3.0,-1.0,1.8157894736842106,1,2021,Wake Forest,Norfolk State,1
-1.0,-3.25,3.2,-2.0,3.5,-2.6666666666666665,3.0,-3.0,-3.0,-3.0,-1.0,3.0,-1.8157894736842106,0,2021,Norfolk State,Wake Forest,0
0.0,0.75,-1.6,1.0,-0.75,2.333333333333333,0.3333333333333335,1.0,0.0,-2.0,1.0,-0.25,0.3421052631578947,1,2021,Tennessee,Pittsburgh,0
0.0,-1.6,0.75,-0.75,1.0,0.3333333333333335,2.333333333333333,-1.0,0.0,2.0,-0.25,1.0,-0.3421052631578947,0,2021,Pittsburgh,Tennessee,1
3.0,-1.2999999999999998,0.3999999999999999,-0.25,1.0,0.0,1.0,-1.0,-3.0,-1.0,-0.25,-3.0,1.1052631578947372,1,2021,East Carolina,South Carolina,0
-3.0,0.3999999999999999,-1.2999999999999998,1.0,-0.25,1.0,0.0,1.0,3.0,1.0,-3.0,-0.25,-1.1052631578947372,0,2021,South Carolina,East Carolina,1
4.0,2.5,-3.75,1.75,-3.75,4.0,-3.3333333333333335,0.0,3.0,3.0,1.75,-3.75,3.1578947368421053,1,2021,Georgia Tech,Kennesaw State,1
-4.0,-3.75,2.5,-3.75,1.75,-3.3333333333333335,4.0,0.0,-3.0,-3.0,-3.75,1.75,-3.1578947368421053,0,2021,Kennesaw State,Georgia Tech,0
0.0,2.65,-3.5,3.5,-3.75,3.0,-4.0,4.0,3.0,0.0,0.0,-3.75,1.7631578947368423,1,2021,Michigan State,Youngstown State,1
0.0,-3.5,2.65,-3.75,3.5,-4.0,3.0,-4.0,-3.0,0.0,-3.75,0.0,-1.7631578947368423,0,2021,Youngstown State,Michigan State,0
1.0,-0.25,-0.5,0.0,0.0,1.0,1.0,-4.0,-2.0,3.0,1.0,0.0,-0.3157894736842102,1,2021,Oklahoma State,Tulsa,1
-1.0,-0.5,-0.25,0.0,0.0,1.0,1.0,4.0,2.0,-3.0,0.0,1.0,0.3157894736842102,0,2021,Tulsa,Oklahoma State,0
1.0,0.3999999999999999,-0.5,1.0,0.5,1.0,0.0,0.0,1.0,3.0,1.0,0.5,0.7894736842105261,1,2021,Minnesota,Miami (OH),1
-1.0,-0.5,0.3999999999999999,0.5,1.0,0.0,1.0,0.0,-1.0,-3.0,0.5,1.0,-0.7894736842105261,0,2021,Miami (OH),Minnesota,0
5.0,3.2,-4.0,4.0,-4.0,4.0,-4.333333333333333,4.0,0.0,0.0,5.0,-4.0,4.526315789473684,1,2021,Auburn,Alabama State,1
-5.0,-4.0,3.2,-4.0,4.0,-4.333333333333333,4.0,-4.0,0.0,0.0,-4.0,5.0,-4.526315789473684,0,2021,Alabama State,Auburn,0
1.0,3.4,-2.75,3.0,-3.0,3.0,-3.3333333333333335,3.0,3.0,3.0,3.5,0.0,2.0789473684210527,1,2021,Northwestern,Indiana State,1
-1.0,-2.75,3.4,-3.0,3.0,-3.3333333333333335,3.0,-3.0,-3.0,-3.0,0.0,3.5,-2.0789473684210527,0,2021,Indiana State,Northwestern,0
1.0,0.5999999999999996,-0.75,0.5,-0.5,0.666666666666667,-0.33333333333333304,0.0,-3.0,3.0,0.5,-0.5,0.7894736842105265,1,2021,Ohio State,Oregon,0
-1.0,-0.75,0.5999999999999996,-0.5,0.5,-0.33333333333333304,0.666666666666667,0.0,3.0,-3.0,-0.5,0.5,-0.7894736842105265,0,2021,Oregon,Ohio State,1
-1.0,-1.25,1.0,-1.25,1.25,0.0,2.0,-1.0,0.0,0.0,-1.25,0.75,-1.1315789473684208,1,2021,South Florida,Florida,0
1.0,1.0,-1.25,1.25,-1.25,2.0,0.0,1.0,0.0,0.0,0.75,-1.25,1.1315789473684208,0,2021,Florida,South Florida,1
0.0,2.25,-3.25,2.75,-3.0,3.0,-3.0,3.0,3.0,3.0,2.25,0.0,1.5526315789473686,1,2021,Tulane,Morgan State,1
0.0,-3.25,2.25,-3.0,2.75,-3.0,3.0,-3.0,-3.0,-3.0,0.0,2.25,-1.5526315789473686,0,2021,Morgan State,Tulane,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,2021,Northern Illinois,Wyoming,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0,2021,Wyoming,Northern Illinois,1
0.0,0.0,0.0,-0.5,0.5,-1.0,1.0,0.0,0.0,-3.0,0.5,1.0,-0.1315789473684208,1,2021,Syracuse,Rutgers,0
0.0,0.0,0.0,0.5,-0.5,1.0,-1.0,0.0,0.0,3.0,1.0,0.5,0.1315789473684208,0,2021,Rutgers,Syracuse,1
0.0,0.0,0.5,1.0,-0.5,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.9736842105263155,1,2021,Virginia Tech,Middle Tennessee,1
0.0,0.5,0.0,-0.5,1.0,0.0,0.0,-4.0,0.0,0.0,0.0,1.0,-0.9736842105263155,0,2021,Middle Tennessee,Virginia Tech,0
3.0,2.5,-2.75,1.25,-3.0,3.0,-2.6666666666666665,3.0,2.0,2.0,1.75,-3.0,2.868421052631579,1,2021,Ohio,Duquesne,0
-3.0,-2.75,2.5,-3.0,1.25,-2.6666666666666665,3.0,-3.0,-2.0,-2.0,-3.0,1.75,-2.868421052631579,0,2021,Duquesne,Ohio,1
1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,2.0,1.0,0.0,1.0,-1.0,1.210526315789473,1,2021,Notre Dame,Toledo,1
-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-2.0,-1.0,0.0,-1.0,1.0,-1.210526315789473,0,2021,Toledo,Notre Dame,0
0.0,-0.5,0.20000000000000018,-0.25,0.75,-0.3333333333333335,0.0,0.0,3.0,-3.0,0.75,0.75,-0.26315789473684204,1,2021,UConn,Purdue,0
0.0,0.20000000000000018,-0.5,0.75,-0.25,0.0,-0.3333333333333335,0.0,-3.0,3.0,0.75,0.75,0.26315789473684204,0,2021,Purdue,UConn,1
4.0,3.0,-2.5,3.0,-3.0,3.0,-3.3333333333333335,3.0,0.0,2.0,4.0,-3.0,3.5263157894736845,1,2021,Central Michigan,Robert Morris,1
-4.0,-2.5,3.0,-3.0,3.0,-3.3333333333333335,3.0,-3.0,0.0,-2.0,-3.0,4.0,-3.5263157894736845,0,2021,Robert Morris,Central Michigan,0
0.0,1.65,-3.25,3.5,-3.0,4.0,0.0,4.0,0.0,3.0,-0.5,-3.0,1.8947368421052633,1,2021,Cincinnati,Murray State,1
0.0,-3.25,1.65,-3.0,3.5,0.0,4.0,-4.0,0.0,-3.0,-3.0,-0.5,-1.8947368421052633,0,2021,Murray State,Cincinnati,0
1.0,0.7999999999999998,-1.2000000000000002,1.0,-0.25,2.0,-0.3333333333333335,1.0,0.0,0.0,1.0,-0.25,0.9999999999999996,1,2021,Nebraska,Buffalo,1
-1.0,-1.2000000000000002,0.7999999999999998,-0.25,1.0,-0.3333333333333335,2.0,-1.0,0.0,0.0,-0.25,1.0,-0.9999999999999996,0,2021,Buffalo,Nebraska,0
1.0,0.3999999999999999,-0.5,0.75,-2.75,1.3333333333333333,-0.3333333333333335,-1.0,0.0,0.0,1.25,-0.75,0.9736842105263157,1,2021,Navy,Air Force,0
-1.0,-0.5,0.3999999999999999,-2.75,0.75,-0.3333333333333335,1.3333333333333333,1.0,0.0,0.0,-0.75,1.25,-0.9736842105263157,0,2021,Air Force,Navy,1
0.0,-0.3999999999999999,0.0,-0.25,0.25,-0.3333333333333335,0.0,-1.0,0.0,2.0,-0.25,-0.25,-0.3421052631578947,1,2021,Akron,Temple,0
0.0,0.0,-0.3999999999999999,0.25,-0.25,0.0,-0.3333333333333335,1.0,0.0,-2.0,-0.25,-0.25,0.3421052631578947,0,2021,Temple,Akron,1
0.0,0.10000000000000009,0.10000000000000009,0.5,0.25,2.0,-3.6666666666666665,-1.0,0.0,0.0,0.5,0.25,-0.21052631578947345,1,2021,TCU,California,1
0.0,0.10000000000000009,0.10000000000000009,0.25,0.5,-3.6666666666666665,2.0,1.0,0.0,0.0,0.25,0.5,0.21052631578947345,0,2021,California,TCU,0
1.0,1.25,-1.4,1.25,-1.0,2.0,-1.0,2.0,3.0,-2.0,1.25,-1.0,1.2105263157894735,1,2021,Penn State,Ball State,1
-1.0,-1.4,1.25,-1.0,1.25,-1.0,2.0,-2.0,-3.0,2.0,-1.0,1.25,-1.2105263157894735,0,2021,Ball State,Penn State,0
2.0,2.0999999999999996,-1.7000000000000002,2.0,-1.5,2.0,-2.0,2.0,1.0,0.0,2.0,-1.5,1.9999999999999996,1,2021,Georgia,UAB,1
-2.0,-1.7000000000000002,2.0999999999999996,-1.5,2.0,-2.0,2.0,-2.0,-1.0,0.0,-1.5,2.0,-1.9999999999999996,0,2021,UAB,Georgia,0
-1.0,-0.8500000000000001,1.2000000000000002,-0.75,0.75,0.6666666666666665,0.3333333333333335,-1.0,0.0,3.0,-1.25,0.25,-1.0,1,2021,Colorado,Texas A&M,0
1.0,1.2000000000000002,-0.8500000000000001,0.75,-0.75,0.3333333333333335,0.6666666666666665,1.0,0.0,-3.0,0.25,-1.25,1.0,0,2021,Texas A&M,Colorado,1
-3.0,0.20000000000000018,-0.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,-1.5789473684210527,1,2021,Florida Atlantic,Georgia Southern,1
3.0,-0.25,0.20000000000000018,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,1.5789473684210527,0,2021,Georgia Southern,Florida Atlantic,0
-1.0,0.0,1.2999999999999998,-0.25,0.25,-3.3333333333333335,1.0,0.0,-3.0,2.0,-0.25,0.75,-0.6578947368421049,1,2021,Massachusetts,Boston College,0
1.0,1.2999999999999998,0.0,0.25,-0.25,1.0,-3.3333333333333335,0.0,3.0,-2.0,0.75,-0.25,0.6578947368421049,0,2021,Boston College,Massachusetts,1
-1.0,0.25,-1.6,0.25,0.0,0.3333333333333335,0.0,0.0,-2.0,-2.0,-0.25,1.0,-0.3947368421052633,1,2021,Bowling Green,South Alabama,0
1.0,-1.6,0.25,0.0,0.25,0.0,0.3333333333333335,0.0,2.0,2.0,1.0,-0.25,0.3947368421052633,0,2021,South Alabama,Bowling Green,1
1.0,4.4,-4.25,4.0,-4.25,4.333333333333333,-2.0,4.0,0.0,3.0,3.5,-1.25,2.5526315789473686,1,2021,Alabama,Mercer,1
-1.0,-4.25,4.4,-4.25,4.0,-2.0,4.333333333333333,-4.0,0.0,-3.0,-1.25,3.5,-2.5526315789473686,0,2021,Mercer,Alabama,0
1.0,-0.6000000000000001,1.0,0.25,0.5,0.3333333333333335,0.0,0.0,3.0,0.0,0.75,0.0,0.5263157894736841,1,2021,Iowa State,Iowa,0
-1.0,1.0,-0.6000000000000001,0.5,0.25,0.0,0.3333333333333335,0.0,-3.0,0.0,0.0,0.75,-0.5263157894736841,0,2021,Iowa,Iowa State,1
0.0,3.4,-3.25,4.0,-3.0,3.0,-3.3333333333333335,3.0,0.0,3.0,0.0,-3.0,1.6842105263157896,1,2021,West Virginia,Long Island University,1
0.0,-3.25,3.4,-3.0,4.0,-3.3333333333333335,3.0,-3.0,0.0,-3.0,-3.0,0.0,-1.6842105263157896,0,2021,Long Island University,West Virginia,0
5.0,4.2,-5.0,3.0,-4.5,5.0,-4.666666666666667,4.0,3.0,3.0,4.0,-4.5,4.526315789473684,1,2021,Clemson,South Carolina State,1
-5.0,-5.0,4.2,-4.5,3.0,-4.666666666666667,5.0,-4.0,-3.0,-3.0,-4.5,4.0,-4.526315789473684,0,2021,South Carolina State,Clemson,0
3.0,3.0,-3.0,2.5,-3.0,2.0,-3.0,3.0,3.0,3.0,2.5,-3.0,3.0000000000000004,1,2021,Western Michigan,Illinois State,1
-3.0,-3.0,3.0,-3.0,2.5,-3.0,2.0,-3.0,-3.0,-3.0,-3.0,2.5,-3.0000000000000004,0,2021,Illinois State,Western Michigan,0
4.0,3.0,-3.0,2.0,-1.5,2.3333333333333335,-0.6666666666666665,0.0,2.0,3.0,3.0,-3.0,2.5,1,2021,Washington State,Portland State,1
-4.0,-3.0,3.0,-1.5,2.0,-0.6666666666666665,2.3333333333333335,0.0,-2.0,-3.0,-3.0,3.0,-2.5,0,2021,Portland State,Washington State,0
4.0,2.6,-2.75,2.25,-3.0,2.0,-0.3333333333333335,3.0,2.0,0.0,3.25,-3.0,3.5263157894736845,1,2021,Charlotte,Gardner-Webb,1
-4.0,-2.75,2.6,-3.0,2.25,-0.3333333333333335,2.0,-3.0,-2.0,0.0,-3.0,3.25,-3.5263157894736845,0,2021,Gardner-Webb,Charlotte,0
4.0,1.4500000000000002,-3.0,2.25,-2.0,3.0,-0.3333333333333335,3.0,3.0,3.0,3.25,-3.0,3.2631578947368425,1,2021,UTSA,Lamar,1
-4.0,-3.0,1.4500000000000002,-2.0,2.25,-0.3333333333333335,3.0,-3.0,-3.0,-3.0,-3.0,3.25,-3.2631578947368425,0,2021,Lamar,UTSA,0
3.0,2.5,-3.25,3.25,-3.25,4.0,-3.3333333333333335,1.0,3.0,-1.0,2.25,-3.25,2.8421052631578947,1,2021,UCF,Bethune-Cookman,1
-3.0,-3.25,2.5,-3.25,3.25,-3.3333333333333335,4.0,-1.0,-3.0,1.0,-3.25,2.25,-2.8421052631578947,0,2021,Bethune-Cookman,UCF,0
3.0,1.6,-3.0,2.5,-3.25,2.0,-3.0,3.0,0.0,2.0,2.5,-3.25,3.0000000000000004,1,2021,Marshall,North Carolina Central,1
-3.0,-3.0,1.6,-3.25,2.5,-3.0,2.0,-3.0,0.0,-2.0,-3.25,2.5,-3.0000000000000004,0,2021,North Carolina Central,Marshall,0
0.0,0.75,0.20000000000000018,0.5,0.0,0.0,0.0,0.0,-3.0,2.0,0.0,0.0,0.1315789473684208,1,2021,Rice,Houston,0
0.0,0.20000000000000018,0.75,0.0,0.5,0.0,0.0,0.0,3.0,-2.0,0.0,0.0,-0.1315789473684208,0,2021,Houston,Rice,1
0.0,-0.6000000000000001,0.75,-0.25,0.75,0.0,2.0,-1.0,0.0,-3.0,-0.25,0.25,-0.3421052631578947,1,2021,Arkansas,Texas,1
0.0,0.75,-0.6000000000000001,0.75,-0.25,2.0,0.0,1.0,0.0,3.0,0.25,-0.25,0.3421052631578947,0,2021,Texas,Arkansas,0
0.0,-0.050000000000000044,0.0,0.25,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.0,0.0,1,2021,New Mexico,New Mexico State,1
0.0,0.0,-0.050000000000000044,0.0,0.25,-1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0,2021,New Mexico State,New Mexico,0
-4.0,-0.3999999999999999,-1.95,0.25,0.0,0.0,1.0,-3.0,1.0,2.0,-3.75,0.5,-2.605263157894737,1,2021,Mississippi State,NC State,1
4.0,-1.95,-0.3999999999999999,0.0,0.25,1.0,0.0,3.0,-1.0,-2.0,0.5,-3.75,2.605263157894737,0,2021,NC State,Mississippi State,0
0.0,0.75,-1.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,2021,Florida International,Texas State,0
0.0,-1.2,0.75,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0,2021,Texas State,Florida International,1
-3.0,-3.0,0.7999999999999998,-2.0,0.5,0.0,0.3333333333333335,-3.0,-2.0,0.0,-3.0,0.5,-2.7368421052631584,1,2021,Troy,Liberty,0
3.0,0.7999999999999998,-3.0,0.5,-2.0,0.3333333333333335,0.0,3.0,2.0,0.0,0.5,-3.0,2.7368421052631584,0,2021,Liberty,Troy,1
-1.0,0.5,-1.0,1.75,0.0,0.0,1.0,0.0,-3.0,0.0,1.25,1.0,-0.3947368421052633,1,2021,Arkansas State,Memphis,0
1.0,-1.0,0.5,0.0,1.75,1.0,0.0,0.0,3.0,0.0,1.0,1.25,0.3947368421052633,0,2021,Memphis,Arkansas State,1
1.0,1.2000000000000002,-0.04999999999999982,1.0,-0.25,1.6666666666666665,-1.0,0.0,1.0,-1.0,1.0,-0.25,0.7894736842105261,1,2021,Wisconsin,Eastern Michigan,1
-1.0,-0.04999999999999982,1.2000000000000002,-0.25,1.0,-1.0,1.6666666666666665,0.0,-1.0,1.0,-0.25,1.0,-0.7894736842105261,0,2021,Eastern Michigan,Wisconsin,0
4.0,1.0,-1.25,1.0,-0.5,0.6666666666666665,-1.0,1.0,1.0,0.0,1.0,-4.0,2.4473684210526314,1,2021,Miami,App State,1
-4.0,-1.25,1.0,-0.5,1.0,-1.0,0.6666666666666665,-1.0,-1.0,0.0,-4.0,1.0,-2.4473684210526314,0,2021,App State,Miami,0
3.0,2.6,-3.0,2.75,-2.75,3.0,0.0,4.0,0.0,2.0,2.25,-2.75,3.3421052631578947,1,2021,Old Dominion,Hampton,1
-3.0,-3.0,2.6,-2.75,2.75,0.0,3.0,-4.0,0.0,-2.0,-2.75,2.25,-3.3421052631578947,0,2021,Hampton,Old Dominion,0
4.0,1.65,-3.0,2.25,-0.75,2.3333333333333335,0.33333333333333326,3.0,0.0,0.0,3.25,-3.25,2.868421052631579,1,2021,Kansas State,Southern Illinois,1
-4.0,-3.0,1.65,-0.75,2.25,0.33333333333333326,2.3333333333333335,-3.0,0.0,0.0,-3.25,3.25,-2.868421052631579,0,2021,Southern Illinois,Kansas State,0
1.0,1.5,-3.0,3.0,-3.0,2.0,-1.0,0.0,0.0,0.0,4.0,0.0,1.3157894736842106,1,2021,Louisiana Tech,SE Louisiana,1
-1.0,-3.0,1.5,-3.0,3.0,-1.0,2.0,0.0,0.0,0.0,0.0,4.0,-1.3157894736842106,0,2021,SE Louisiana,Louisiana Tech,0
0.0,0.7000000000000002,-1.5,0.0,-3.0,3.0,-2.6666666666666665,3.0,3.0,2.0,1.5,0.0,1.0263157894736845,1,2021,Southern Miss,Grambling,1
0.0,-1.5,0.7000000000000002,-3.0,0.0,-2.6666666666666665,3.0,-3.0,-3.0,-2.0,0.0,1.5,-1.0263157894736845,0,2021,Grambling,Southern Miss,0
1.0,0.0,-0.25,-0.5,0.0,-0.3333333333333335,0.0,1.0,0.0,0.0,1.0,-0.5,0.4736842105263155,1,2021,SMU,North Texas,1
-1.0,-0.25,0.0,0.0,-0.5,0.0,-0.3333333333333335,-1.0,0.0,0.0,-0.5,1.0,-0.4736842105263155,0,2021,North Texas,SMU,0
3.0,1.2999999999999998,-3.0,3.0,-3.0,3.0,-3.0,3.0,0.0,0.0,2.5,-3.0,3.1315789473684212,1,2021,Louisiana,Nicholls,1
-3.0,-3.0,1.2999999999999998,-3.0,3.0,-3.0,3.0,-3.0,0.0,0.0,-3.0,2.5,-3.1315789473684212,0,2021,Nicholls,Louisiana,0
2.0,-0.75,-1.25,2.25,-0.25,2.3333333333333335,0.0,2.0,0.0,3.0,2.75,-1.25,1.605263157894737,1,2021,Texas Tech,Stephen F. Austin,1
-2.0,-1.25,-0.75,-0.25,2.25,0.0,2.3333333333333335,-2.0,0.0,-3.0,-1.25,2.75,-1.605263157894737,0,2021,Stephen F. Austin,Texas Tech,0
3.0,1.7000000000000002,-2.5,2.0,-1.5,4.0,-3.6666666666666665,1.0,3.0,1.0,2.0,-3.0,2.18421052631579,1,2021,Louisville,Eastern Kentucky,1
-3.0,-2.5,1.7000000000000002,-1.5,2.0,-3.6666666666666665,4.0,-1.0,-3.0,-1.0,-3.0,2.0,-2.18421052631579,0,2021,Eastern Kentucky,Louisville,0
4.0,3.2,-3.0,3.25,-3.0,4.0,-3.0,3.0,2.0,3.0,3.25,-3.0,3.7894736842105265,1,2021,Baylor,Texas Southern,1
-4.0,-3.0,3.2,-3.0,3.25,-3.0,4.0,-3.0,-2.0,-3.0,-3.0,3.25,-3.7894736842105265,0,2021,Texas Southern,Baylor,0
5.0,4.2,-4.0,4.5,-3.0,4.0,-4.333333333333333,4.0,3.0,0.0,4.5,-4.0,4.526315789473684,1,2021,Oklahoma,Western Carolina,1
-5.0,-4.0,4.2,-3.0,4.5,-4.333333333333333,4.0,-4.0,-3.0,0.0,-4.0,4.5,-4.526315789473684,0,2021,Western Carolina,Oklahoma,0
0.0,2.25,-3.25,2.0,-0.5,3.333333333333333,-1.3333333333333335,1.0,2.0,0.0,1.0,0.0,0.6052631578947372,1,2021,Indiana,Idaho,1
0.0,-3.25,2.25,-0.5,2.0,-1.3333333333333335,3.333333333333333,-1.0,-2.0,0.0,0.0,1.0,-0.6052631578947372,0,2021,Idaho,Indiana,0
4.0,3.4,-4.0,4.5,-1.0,3.0,-4.0,3.0,3.0,3.0,4.0,-3.5,3.2631578947368425,1,2021,Maryland,Howard,1
-4.0,-4.0,3.4,-1.0,4.5,-4.0,3.0,-3.0,-3.0,-3.0,-3.5,4.0,-3.2631578947368425,0,2021,Howard,Maryland,0
