id,firstName,lastName,team,weight,height,jersey,year,position,homeCity,homeState,homeCountry,homeLatitude,homeLongitude,homeCountyFIPS,recruitIds
-1042755,C.J.,Maduewesi,West Virginia,238.0,81.0,94.0,2015,DL,Bronx,NY,USA,40.85048545,-73.84040355802088,36005,[]
-1042754,Marquis,Lucas,West Virginia,318.0,76.0,78.0,2015,OL,Miami,FL,USA,25.7742658,-80.1936589,12086,['153422']
-1042753,Scott,Levine,West Virginia,197.0,71.0,26.0,2015,PK,Clarksburg,WV,USA,39.2806451,-80.3445341,54033,[]
-1042752,Bradley,Knotts,West Virginia,280.0,74.0,60.0,2015,OL,Ripley,WV,USA,38.8188287,-81.7105572,54035,[]
-1042751,D.L.,Knock,West Virginia,180.0,68.0,20.0,2015,WR,Springboro,OH,USA,39.5522815,-84.2332718,39165,[]
-1042750,Eric,Kinsey,West Virginia,278.0,75.0,45.0,2015,DL,Miami,FL,USA,25.7742658,-80.1936589,12086,[]
-1042749,Larry,Jefferson,West Virginia,225.0,77.0,90.0,2015,DL,College Park,GA,USA,33.6534427,-84.4493725,13121,['185979']
-1042748,Austin,Hensley,West Virginia,200.0,73.0,18.0,2015,QB,Hurricane,WV,USA,38.4325896,-82.0201368,54079,[]
-1042747,Jonathan,Haynes,West Virginia,312.0,77.0,66.0,2015,OL,Annapolis,MD,USA,38.9786401,-76.492786,24003,[]
-1042746,Ross,Harvey,West Virginia,215.0,70.0,46.0,2015,LB,Weston,WV,USA,39.0384274,-80.467313,54041,[]
-1042745,Kenyatta,Greene,West Virginia,175.0,69.0,33.0,2015,RB,Columbus,NJ,USA,40.0726112,-74.7207156,34005,[]
-1042744,Deonte,Glover,West Virginia,200.0,71.0,29.0,2015,RB,Musselman,WV,USA,39.35019675,-78.04308112148642,54003,[]
-1042743,Brandon,Gloshen,West Virginia,250.0,74.0,94.0,2015,DL,Dunmore,WV,USA,38.359564,-79.8808917,54075,[]
-1042742,DaeJuan,Funderburk,West Virginia,192.0,73.0,26.0,2015,S,Washington,DC,USA,38.8949855,-77.0365708,11001,[]
-1042741,Mark,Ellis,West Virginia,175.0,70.0,32.0,2015,CB,Williamstown,NJ,USA,39.6862263,-74.995168,34015,['145304']
-1042740,KJ,Dillon,West Virginia,203.0,73.0,9.0,2015,S,Apopka,FL,USA,28.6779683,-81.5115214,12095,[]
-1042739,John,DePalma,West Virginia,252.0,78.0,87.0,2015,LS,Cumming,GA,USA,34.2073196,-84.1401926,13117,[]
-1042738,Vernon,Davis Jr.,West Virginia,175.0,70.0,81.0,2015,WR,Miami,FL,USA,25.7742658,-80.1936589,12086,[]
-1042737,Tyrek,Cole,West Virginia,160.0,70.0,1.0,2015,CB,Hallandale,FL,USA,25.985600599999998,-80.13999671464335,12011,['138471']
-1042736,Hodari,Christian,West Virginia,225.0,72.0,44.0,2015,LB,McKeesport,PA,USA,40.3478472,-79.864215,42003,['146344']
-1042735,Adid,Charles,West Virginia,200.0,73.0,28.0,2015,S,Long Branch,NJ,USA,40.3042778,-73.9923596,34025,[]
-1042734,Amanii,Brown,West Virginia,290.0,77.0,58.0,2015,OL,Morgantown,WV,USA,39.6296809,-79.9559437,54061,[]
-1042733,Densel,Barnes,West Virginia,180.0,72.0,83.0,2015,WR,Ft. Drum,NY,USA,44.0665635,-75.74896230456059,36045,[]
-1042732,Jared,Barber,West Virginia,232.0,72.0,42.0,2015,LB,Mocksville,NC,USA,35.8940236,-80.5617846,37059,['153152']
-1042731,Darren,Arndt,West Virginia,248.0,75.0,89.0,2015,TE,Martinsburg,WV,USA,39.4562528,-77.9639604,54003,[]
-1042730,Brendan,Willis,West Virginia,282.0,75.0,69.0,2015,OL,Centreville,VA,USA,38.8403909,-77.4288769,51059,[]
-1042726,Matt,Vucelik,West Virginia,221.0,71.0,45.0,2015,TE,McMechen,WV,USA,39.9881293,-80.7314718,54051,[]
-1042724,Sylvester,Townes,West Virginia,310.0,78.0,74.0,2015,OL,Memphis,TN,USA,35.1490215,-90.0516285,47157,['186542']
-1042721,Daikiel,Shorts Jr.,West Virginia,202.0,73.0,6.0,2015,WR,Clayton,NJ,USA,39.6601148,-75.0921197,34015,[]
-1042718,Mark,Shaver,West Virginia,195.0,69.0,39.0,2015,S,Huntington,WV,USA,38.4192496,-82.445154,54011,[]
-1042714,Brandan,Rivers,West Virginia,185.0,72.0,32.0,2015,S,Hubbard,OH,USA,41.156446,-80.569239,39155,['145525']
-1042712,Chris,Parry,West Virginia,182.0,69.0,27.0,2015,WR,Niles,OH,USA,41.1828353,-80.765358,39155,[]
-1042711,Adam,Pankey,West Virginia,316.0,77.0,57.0,2015,OL,Hamilton,OH,USA,39.3995067,-84.5613428,39017,['150604']
-1042709,Tony,Matteo,West Virginia,302.0,76.0,70.0,2015,OL,Clinton,OH,USA,40.9267224,-81.6304022,39153,['150137']
-1042708,David,Long,West Virginia,223.0,71.0,11.0,2015,LB,Cincinnati,OH,USA,39.1014537,-84.5124602,39061,['139074']
-1042707,Troy,Lilly,West Virginia,220.0,72.0,50.0,2015,LB,Beckley,WV,USA,37.7781702,-81.1881557,54081,[]
-1042706,Marcell,Lazard,West Virginia,308.0,78.0,77.0,2015,OL,Bloomfield,NJ,USA,40.806767,-74.1854226,34013,[]
-1042703,John,Groh,West Virginia,240.0,74.0,68.0,2015,DL,Lebanon,PA,USA,40.3429683,-76.4233816,42075,[]
-1042702,Michael,Ferns,West Virginia,245.0,74.0,47.0,2015,TE,St. Clairsville,OH,USA,40.0806266,-80.9000916,39013,[]
-1042701,Rob,Dowdy,West Virginia,296.0,77.0,89.0,2015,OL,Westerville,OH,USA,40.126139,-82.9295287,39049,[]
-1042697,Max,Chefren,West Virginia,215.0,73.0,52.0,2015,LB,Parkersburg,WV,USA,39.2699565,-81.5506916,54107,[]
-1042696,R.C.,Brunstetter,West Virginia,235.0,75.0,43.0,2015,LS,Mocksville,NC,USA,35.8940236,-80.5617846,37059,[]
-1042695,Alex,Brooks,West Virginia,235.0,71.0,41.0,2015,TE,Cleveland,OH,USA,41.5051613,-81.6934446,39035,[]
-1042691,Dontae,Angus,West Virginia,328.0,78.0,68.0,2015,OL,Philadelphia,PA,USA,39.9527237,-75.1635262,42101,[]
-1042690,Kevin,Williams,West Virginia,198.0,72.0,37.0,2015,CB,Pompano Beach,FL,USA,26.2378597,-80.1247667,12011,[]
-1042675,D.J.,Carozza,West Virginia,302.0,70.0,70.0,2015,DL,Parkersburg,WV,USA,39.2699565,-81.5506916,54107,[]
-1042346,Julius,Yates-Brown,Washington State,187.0,69.0,37.0,2015,CB,Tacoma,WA,USA,47.2495798,-122.4398746,53053,[]
-1042345,Barry,Ware,Washington State,191.0,74.0,81.0,2015,WR,Corona,CA,USA,33.8752945,-117.5664449,06065,[]
-1042344,Destiny,Vaeao,Washington State,298.0,76.0,97.0,2015,DL,Pago Pago,,American Samoa,,,,['150597']
-1042343,Kyle,Torres,Washington State,180.0,70.0,24.0,2015,DB,Keizer,OR,USA,44.9969,-123.0266267,41047,[]
-1042342,Thomas,Toki,Washington State,307.0,73.0,94.0,2015,DT,Mountain View,CA,USA,37.3893889,-122.0832101,06085,['138566']
-1042341,D.J.,Thompson,Washington State,188.0,68.0,86.0,2015,WR,Los Angeles ,CA,USA,34.0536909,-118.2427666,06037,[]
-1042340,Jacob,Seydel,Washington State,295.0,78.0,66.0,2015,OL,Riverside,CA,USA,33.9533546,-117.3961623,06065,['187005']
-1042338,Willie,Roach,Washington State,196.0,73.0,24.0,2015,DB,Federal Way,WA,USA,47.313494,-122.3393103,53033,[]
-1042337,Pat,Porter,Washington State,170.0,70.0,17.0,2015,CB,Tuscaloosa,AL,USA,33.2095614,-87.5675258,01125,['143645']
-1042336,Aaron,Porter,Washington State,242.0,75.0,43.0,2015,LB,Norwalk,CA,USA,33.9092802,-118.0849169,06037,['185994']
-1042335,Davis,Perrott,Washington State,270.0,76.0,68.0,2015,OL,Phoenix,AZ,USA,33.4484367,-112.0741417,04013,[]
-1042334,Ivan,McLennan,Washington State,233.0,76.0,3.0,2015,LB,Hawthorne,CA,USA,33.9188589,-118.3483256,06037,['186850']
-1042333,Devonte,McClain,Washington State,304.0,77.0,69.0,2015,DL,East Palo Alto,CA,USA,37.4688273,-122.1410751,06081,[]
-1042332,Hercules,Mata’afa,Washington State,242.0,74.0,50.0,2015,DE,Lahaina,HI,USA,20.8738769,-156.6776784,15009,[]
-1042331,Jacob,Laird,Washington State,252.0,72.0,93.0,2015,DL,Ephrata,WA,USA,47.3176385,-119.5536491,53025,[]
-1042330,Christian,Jorgenson,Washington State,190.0,74.0,13.0,2015,QB,Bellingham,WA,USA,48.7544012,-122.4788361,53073,[]
-1042329,Matt,Jimison,Washington State,208.0,74.0,12.0,2015,QB,Folsom,CA,USA,38.6779591,-121.1760583,06067,[]
-1042328,Kemonee,Jenkins,Washington State,179.0,70.0,32.0,2015,CB,Tacoma,WA,USA,47.2495798,-122.4398746,53053,[]
-1042327,Andrew,Hecker,Washington State,180.0,72.0,23.0,2015,S,Poulsbo,WA,USA,47.7391366,-122.63928,53035,[]
-1042326,Thomas,Hearn,Washington State,228.0,71.0,40.0,2015,FB,Bakersfield,CA,USA,35.3738712,-119.0194639,06029,[]
-1042325,Brendan,Hay,Washington State,175.0,71.0,21.0,2015,CB,Richland,WA,USA,46.2804298,-119.2752055,53005,[]
-1042324,Cody,Havelock,Washington State,190.0,73.0,35.0,2015,WR,Buckley,WA,USA,47.1622483,-122.027746,53053,[]
-1042323,Caleb,Hancock,Washington State,275.0,77.0,53.0,2015,OL,Spanaway,WA,USA,47.0979462,-122.4243422,53053,[]
-1042322,Suli,Hameed,Washington State,190.0,70.0,2.0,2015,S,Oakland,CA,USA,37.8044557,-122.2713563,06001,[]
-1042321,Drew,Griffin,Washington State,221.0,71.0,57.0,2015,LB,Tacoma,WA,USA,47.2495798,-122.4398746,53053,[]
-1042320,Sam,Flor,Washington State,309.0,76.0,64.0,2015,OL,Seattle,WA,USA,47.6038321,-122.3300624,53033,['150900']
-1042319,Brandon,Evers,Washington State,290.0,78.0,74.0,2015,OL,Redding,CA,USA,40.5863563,-122.3916754,06089,['143764']
-1042318,Connor,Ennis,Washington State,186.0,71.0,8.0,2015,QB,Washington,DC,USA,38.8949855,-77.0365708,11001,[]
-1042317,Gunnar,Eklund,Washington State,305.0,79.0,63.0,2015,OL,Lake Stevens,WA,USA,48.0197794,-122.0660914,53061,[]
-1042315,Joe,Dahl,Washington State,310.0,77.0,56.0,2015,OL,Spokane,WA,USA,47.6579425,-117.4212265,53063,[]
-1042314,Skyler,Cracraft,Washington State,193.0,71.0,37.0,2015,DB,Trabuco Canyon,CA,USA,33.6626232,-117.58938,06059,[]
-1042313,Michael,Cole,Washington State,295.0,75.0,67.0,2015,OL,Olympia,WA,USA,47.0451022,-122.8950075,53067,[]
-1042312,Reggie,Coates,Washington State,235.0,72.0,55.0,2015,DL,Encino,CA,USA,34.1591324,-118.5016166,06037,[]
-1042311,Moritz,Christ,Washington State,327.0,77.0,62.0,2015,OL,Siegen,,Germany,,,,[]
-1042310,David,Bucannon,Washington State,194.0,72.0,36.0,2015,S,Fairfield,CA,USA,38.2493581,-122.0399663,06095,['150367']
-1042308,Xavius,Boone,Washington State,171.0,69.0,31.0,2015,WR,Altadena,CA,USA,34.1863161,-118.1352329,06037,[]
-1042307,Tyson,Andrews,Washington State,214.0,74.0,48.0,2015,DB,Kirkland,WA,USA,47.6859573,-122.1920249,53033,[]
-1042306,Zaire,Andre,Washington State,167.0,70.0,82.0,2015,WR,Inglewood,CA,USA,33.9562003,-118.353132,06037,['142531']
-1042305,Erik,Anderson,Washington State,190.0,74.0,17.0,2015,WR,Burien,WA,USA,47.469918,-122.3485274,53033,[]
-1042301,Riley,Sorenson,Washington State,330.0,76.0,58.0,2015,OL,Rancho Santa Margarita,CA,USA,33.6408845,-117.6029341,06059,[]
-1042300,Dakota,Sinchak,Washington State,182.0,69.0,38.0,2015,DB,Oak Harbor,WA,USA,48.2931559,-122.6432245,53029,[]
-1042299,Amosa,Sakaria,Washington State,313.0,74.0,77.0,2015,OL,Pago Pago,,American Samoa,,,,['140636']
-1042297,Kameron,Powell,Washington State,195.0,72.0,6.0,2015,S,Upland,CA,USA,34.09751,-117.6483876,06071,[]
-1042296,Chris,Paz,Washington State,316.0,76.0,62.0,2015,OL,Bellingham,WA,USA,48.7544012,-122.4788361,53073,[]
-1042295,Killian,Page,Washington State,187.0,68.0,27.0,2015,RB,Tulalip,WA,USA,48.0684294,-122.2918095,53061,[]
-1042294,Drew,Norvell,Washington State,307.0,76.0,57.0,2015,OL,Bellingham,WA,USA,48.7544012,-122.4788361,53073,[]
-1042293,Jeremiah,Mitchell,Washington State,275.0,76.0,98.0,2015,DE,Lake Elsinore,CA,USA,33.6680772,-117.3272615,06065,['186008']
-1042292,Eduardo,Middleton,Washington State,316.0,77.0,73.0,2015,OL,Oceanside,CA,USA,33.1958696,-117.3794834,06073,[]
-1042290,Mack,Hopkins,Washington State,314.0,77.0,72.0,2015,OL,Connell,WA,USA,46.6603954,-118.8611976,53021,[]
-1042286,Carlos,Freeman,Washington State,308.0,75.0,78.0,2015,OL,Midwest City,OK,USA,35.4495097,-97.3967025,40109,['146751']
-1042285,T.J.,Fehoko,Washington State,270.0,73.0,96.0,2015,DL,Salt Lake City,UT,USA,40.7596198,-111.8867975,49035,['139188']
-1042275,Brett,Schafer,Washington State,170.0,69.0,49.0,2015,PK,Edmonds,WA,USA,47.8105738,-122.3774952,53061,[]
-1042271,Cody,O'Connell,Washington State,368.0,81.0,76.0,2015,OL,Wenatchee,WA,USA,47.4234599,-120.3103494,53007,['146660']
-1042255,Cedric,Bigge-Duren,Washington State,320.0,78.0,79.0,2015,OL,Oceanside,CA,USA,33.1958696,-117.3794834,06073,['139737']
-1042249,Noah,Osur-Myers,Washington State,310.0,76.0,55.0,2015,OL,Walnut Creek,CA,USA,37.9020731,-122.0618702,06013,['139500']
-1041983,De'Andre',Watson II,Washington,191.0,71.0,31.0,2015,DB,Los Angeles,CA,USA,34.0536909,-118.2427666,06037,[]
-1041982,Taniela,Tupou,Washington,288.0,74.0,90.0,2015,DL,Marysville,WA,USA,48.0517429,-122.1768209,53061,['152481']
-1041981,Siosifa,Tufunga,Washington,314.0,75.0,65.0,2015,OL,Long Beach,CA,USA,33.7690164,-118.1916048,06037,['153290']
-1041980,Neel,Salukhe,Washington,175.0,71.0,83.0,2015,WR,San Jose,CA,USA,37.3361905,-121.8905833,06085,[]
-1041979,Ryan,Masel,Washington,220.0,73.0,46.0,2015,LS,Phoenix,AZ,USA,33.4484367,-112.0741417,04013,[]
-1041978,Scott,Lawyer,Washington,232.0,74.0,47.0,2015,LB,San Jose,CA,USA,37.3361905,-121.8905833,06085,['153384']
-1041977,Jamon,Jones,Washington,227.0,74.0,20.0,2015,WR,Spanaway,WA,USA,47.0979462,-122.4243422,53053,[]
-1041976,Cory,Fuavai,Washington,316.0,75.0,69.0,2015,OL,Auburn,WA,USA,47.3075369,-122.2301808,53033,['150402']
-1041975,Jarett,Finau,Washington,274.0,75.0,95.0,2015,DL,Kirkland,WA,USA,47.6859573,-122.1920249,53033,[]
-1041974,Dane,Crane,Washington,294.0,75.0,55.0,2015,OL,Irvine,CA,USA,33.6856969,-117.8259819,06059,['146001']
-1041973,Brian,Clay,Washington,207.0,73.0,35.0,2015,DB,Vacaville,CA,USA,38.3565773,-121.9877444,06095,[]
-1041972,Dexter,Charles,Washington,313.0,77.0,76.0,2015,OL,Camano Island,WA,USA,48.1739862,-122.5282138,53029,[]
-1041971,Gerran,Brown,Washington,214.0,73.0,40.0,2015,LB,Santa Ana,CA,USA,33.7494951,-117.8732213,06059,[]
-1041970,Anthony,Berg,Washington,214.0,74.0,14.0,2015,QB,Mukilteo,WA,USA,47.9474034,-122.3036992,53061,[]
-1041969,Taelon,Parson,Washington,194.0,73.0,86.0,2015,WR,Gilbert,AZ,USA,33.3527632,-111.7890373,04013,[]
-1041968,Nik,Little,Washington,209.0,77.0,28.0,2015,WR,Newport Beach,CA,USA,33.6170092,-117.9294401,06059,['186163']
-1041967,Luke,Hutchison,Washington,233.0,74.0,51.0,2015,LS,Carnation,WA,USA,47.6475134,-121.9129419,53033,[]
-1041966,Logan,Hurst,Washington,176.0,70.0,23.0,2015,?,Loomis,CA,USA,38.8212889,-121.1930041,06061,[]
-1041965,Jake,Eldrenkamp,Washington,297.0,77.0,52.0,2015,OL,Medina,WA,USA,47.620548,-122.2264453,53033,[]
-1041962,Shane,Brostek,Washington,289.0,76.0,60.0,2015,OL,Kamuela,HI,USA,20.008250500000003,-155.64791046201805,15001,[]
-1041959,John,Turner,Washington,301.0,76.0,74.0,2015,OL,Los Angeles,CA,USA,34.0536909,-118.2427666,06037,['143476']
-1041955,Andrew,Kirkland,Washington,321.0,76.0,73.0,2015,OL,Portland,OR,USA,45.5202471,-122.6741949,41051,['147072']
-1041953,Derek,Hunter,Washington,233.0,74.0,94.0,2015,TE,Portola Valley,CA,USA,37.3736298,-122.219047,06081,[]
-1041952,Forrest,Dunivin,Washington,200.0,76.0,87.0,2015,WR,Las Flores,CA,USA,34.0372303,-118.6359175,06037,[]
-1041950,Sebastian,Valerio,Washington,178.0,70.0,81.0,2015,PK,Irvine,CA,USA,33.6856969,-117.8259819,06059,[]
-1041949,Jesse,Sosebee,Washington,327.0,77.0,75.0,2015,OL,Garden Grove,CA,USA,33.7746292,-117.9463717,06059,['143658']
-1041947,Josh,Rasmussen,Washington,184.0,71.0,29.0,2015,WR,Lake Stevens,WA,USA,48.0197794,-122.0660914,53061,[]
-1041945,Michael,Neal,Washington,245.0,76.0,84.0,2015,TE,Fontana,CA,USA,34.0922335,-117.435048,06071,[]
-1041941,Matt,James,Washington,300.0,77.0,71.0,2015,OL,Coeur d'Alene,ID,USA,47.6742994,-116.7811531,16055,['142663']
-1041939,Devin,Burleson,Washington,333.0,80.0,77.0,2015,OL,Palmdale,CA,USA,34.5793131,-118.1171108,06037,[]
-1041938,Ian,Biddle,Washington,183.0,72.0,47.0,2015,WR,Woodinville,WA,USA,47.7545827,-122.1588902,53033,[]
-1041723,Kahlil,Welsh II,Wake Forest,270.0,75.0,99.0,2015,DL,Jacksonville,FL,USA,30.3321838,-81.655651,12031,['140593']
-1041722,Zack,Wary,Wake Forest,225.0,76.0,5.0,2015,LB,Rogers,AR,USA,36.3320197,-94.1185366,05007,[]
-1041721,James,Ward,Wake Forest,210.0,70.0,23.0,2015,?,DeLand,FL,USA,29.0283213,-81.3031098,12127,['150495']
-1041720,Nathan,Thacker,Wake Forest,280.0,74.0,72.0,2015,OL,Troutville,VA,USA,37.4181901,-79.8747687,51023,[]
-1041719,Joel,Suggs,Wake Forest,300.0,78.0,76.0,2015,OL,Sophia,NC,USA,35.823192,-79.8608677,37151,['150522']
-1041718,Crawford,Sloan,Wake Forest,170.0,69.0,26.0,2015,RB,Raleigh,NC,USA,35.7803977,-78.6390989,37183,[]
-1041717,Brendan,O'Neil,Wake Forest,230.0,76.0,84.0,2015,TE,Burlington,MA,USA,42.5048167,-71.1956111,25017,['147248']
-1041716,Chuck,Norgle,Wake Forest,215.0,75.0,11.0,2015,QB,Downers Grove,IL,USA,41.7938195,-88.010376,17043,[]
-1041715,Teddy,Matthews,Wake Forest,240.0,75.0,28.0,2015,LB,West Palm Beach,FL,USA,26.715364,-80.0532942,12099,['151041']
-1041714,Dylan,Intemann,Wake Forest,305.0,77.0,63.0,2015,OL,Wake Forest,NC,USA,35.9803138,-78.5103731,37183,[]
-1041713,Tylor,Harris,Wake Forest,305.0,76.0,36.0,2015,DL,Baton Rouge,LA,USA,30.4459596,-91.18738,22033,['150398']
-1041712,T.J.,Haney,Wake Forest,330.0,78.0,64.0,2015,OL,Gaffney,SC,USA,35.0717945,-81.6498195,45021,[]
-1041711,Bryant,Gross-Armiento,Wake Forest,190.0,73.0,27.0,2015,DB,Fort Lauderdale,FL,USA,26.1223084,-80.1433786,12011,[]
-1041710,Devin,Gaulden,Wake Forest,190.0,70.0,3.0,2015,DB,Miramar,FL,USA,25.975911449999998,-80.33472128115224,12011,[]
-1041709,Deonte,Davis,Wake Forest,185.0,70.0,29.0,2015,DB,Snellville,GA,USA,33.857328,-84.0199108,13135,['148570']
-1041708,Zach,Dancel,Wake Forest,200.0,72.0,9.0,2015,DB,Ellicott City,MD,USA,39.2673284,-76.7983067,24027,[]
-1041707,Jessie,Bates,Wake Forest,185.0,74.0,32.0,2015,DB,Fort Wayne,IN,USA,41.0799898,-85.1386015,18003,['140010']
-1041706,Chase,Wilson,Wake Forest,215.0,74.0,91.0,2015,LS,Mooresville,NC,USA,35.5848596,-80.8100724,37097,[]
-1041705,Harry,Warner,Wake Forest,285.0,75.0,56.0,2015,OL,Spring Lake,NJ,USA,40.1535132,-74.0293941,34025,[]
-1041702,Rashawn,Shaw,Wake Forest,250.0,75.0,49.0,2015,DL,Fort Pierce,FL,USA,27.4467056,-80.3256056,12111,[]
-1041700,Vincent,Paolucci,Wake Forest,230.0,72.0,58.0,2015,LB,San Diego,CA,USA,32.7174209,-117.1627714,06073,[]
-1041699,Nick,Luedeke,Wake Forest,265.0,77.0,46.0,2015,TE,Cary,NC,USA,35.7883046,-78.7811964,37183,[]
-1041697,Leo,Kone,Wake Forest,300.0,75.0,59.0,2015,DL,New York,NY,USA,40.7127281,-74.0060152,36061,[]
-1041694,Cameron,Gardner,Wake Forest,275.0,77.0,79.0,2015,OL,Bailey,NC,USA,35.7809129,-78.118429,37127,['147604']
-1041691,William,Flood,Wake Forest,235.0,74.0,30.0,2015,FB,Atlanta,GA,USA,33.7490987,-84.3901849,13121,[]
-1041690,Rocco,Esposito,Wake Forest,320.0,77.0,66.0,2015,OL,Coraopolis,PA,USA,40.5184013,-80.1667247,42003,[]
-1041689,Thomas,Dillon,Wake Forest,180.0,70.0,37.0,2015,DB,Houston,TX,USA,29.7589382,-95.3676974,48201,['143414']
-1041688,Taylor,Chambers,Wake Forest,305.0,80.0,67.0,2015,OL,Columbia,SC,USA,34.0007493,-81.0343313,45079,['147040']
-1041687,Adam,Centers,Wake Forest,205.0,72.0,98.0,2015,PK,Coppell,TX,USA,32.9552598,-97.0155703,48113,['143686']
-1041685,Sam,Beckerman,Wake Forest,170.0,70.0,61.0,2015,PK,Toronto,ON,Canada,,,,[]
-1041684,Reid,Althoff,Wake Forest,255.0,76.0,62.0,2015,DL,Sarasota,FL,USA,27.3364347,-82.5306527,12115,[]
-1041681,A'Lique,Terry,Wake Forest,275.0,73.0,55.0,2015,OL,Hialeah,FL,USA,25.8575963,-80.2781057,12086,[]
-1041679,Christopher,Pearcey,Wake Forest,200.0,71.0,28.0,2015,DB,Bradenton,FL,USA,27.4989278,-82.5748194,12081,[]
-1041675,Kyle,Driscoll,Wake Forest,205.0,73.0,11.0,2015,QB,Garden City,NY,USA,40.7266477,-73.6343052,36059,[]
-1041668,James,Sriraman,Wake Forest,200.0,75.0,25.0,2015,WR,Raleigh,NC,USA,35.7803977,-78.6390989,37183,[]
-1041664,Trey,Ndlovu,Wake Forest,240.0,67.0,27.0,2015,RB,Hummelstown,PA,USA,40.2653681,-76.7083033,42043,[]
-1041391,Jack,Willenbrock,Virginia Tech,247.0,75.0,41.0,2015,OL,Glemore,PA,USA,,,,[]
-1041390,Ronny,Vandyke,Virginia Tech,215.0,77.0,37.0,2015,OLB,Lorton,VA,USA,38.7043397,-77.220343,51059,['152493']
-1041388,Quinton,Taylor,Virginia Tech,224.0,73.0,33.0,2015,OLB,Chester,VA,USA,37.3569086,-77.4421818,51041,[]
-1041387,Alston,Smith,Virginia Tech,293.0,74.0,75.0,2015,OL,Virginia Beach,VA,USA,36.8529841,-75.9774183,51810,['150382']
-1041386,Darius,Redman,Virginia Tech,287.0,77.0,52.0,2015,OL,Washington,DC,USA,38.8949855,-77.0365708,11001,['153292']
-1041385,Ryan,Palmer,Virginia Tech,180.0,74.0,,2015,WR,Winston-Salem,NC,USA,36.0998131,-80.2440518,37067,[]
-1041384,Andrew,Moras,Virginia Tech,259.0,72.0,63.0,2015,OL,Ridgewood,NJ,USA,40.9796683,-74.1194403,34003,[]
-1041383,Dahman,McKinnon,Virginia Tech,225.0,73.0,38.0,2015,LB,Hope Mills,NC,USA,34.9704419,-78.9453056,37051,[]
-1041382,Luther,Maddy,Virginia Tech,283.0,74.0,92.0,2015,DT,Delray Beach,FL,USA,26.4614625,-80.0728201,12099,['153559']
-1041381,Carson,Lydon,Virginia Tech,233.0,74.0,44.0,2015,LB,Tarpon Springs,FL,USA,28.148082950000003,-82.74380159717906,12103,[]
-1041380,Harry,Lewis,Virginia Tech,260.0,72.0,51.0,2015,DT,Hampton,VA,USA,37.0520315,-76.2856365,51650,['139187']
-1041379,Greg,Jones,Virginia Tech,205.0,74.0,29.0,2015,?,Lorton,VA,USA,38.7043397,-77.220343,51059,[]
-1041378,Matt,Hill,Virginia Tech,241.0,77.0,8.0,2015,TE,Salem,VA,USA,37.293378,-80.054667,51775,[]
-1041377,Jeremy,Haynes,Virginia Tech,225.0,75.0,93.0,2015,DE,South County,VA,USA,39.8288716,-104.6710802,08031,[]
-1041376,Laird,Gardner,Virginia Tech,215.0,73.0,89.0,2015,DE,Monroe Township,NJ,USA,40.3183284,-74.42021831867089,34023,[]
-1041375,Tyler,Fitzgerald,Virginia Tech,175.0,69.0,,2015,WR,Midlothian,VA,USA,37.5062673,-77.649268,51041,[]
-1041374,Holland,Fisher,Virginia Tech,181.0,76.0,29.0,2015,OLB,Richmond,VA,USA,37.5385087,-77.43428,51760,['190159']
-1041373,Josh,Eberly,Virginia Tech,208.0,67.0,25.0,2015,LB,Broadway,VA,USA,38.6133035,-78.7993257,51165,[]
-1041372,Eddie,D'Antuono,Virginia Tech,264.0,79.0,59.0,2015,LS,Alexandria,VA,USA,38.8051095,-77.0470229,51510,[]
-1041371,Austin,Clark,Virginia Tech,308.0,78.0,76.0,2015,OL,Lexington,VA,USA,37.7840208,-79.4428157,51678,['138593']
-1041370,Drew,Burns,Virginia Tech,220.0,75.0,45.0,2015,LB,Chesapeake,VA,USA,36.7183708,-76.2466798,51550,[]
-1041369,Michael,Brainard,Virginia Tech,191.0,72.0,21.0,2015,WR,Clifton,VA,USA,38.7802204,-77.3864722,51059,[]
-1041367,Dalton,Roe,Virginia Tech,263.0,73.0,90.0,2015,DT,Williamsburg,VA,USA,37.2708788,-76.7074042,51830,[]
-1041366,Matt,Reinhart,Virginia Tech,228.0,74.0,92.0,2015,LB,Shoemakersville,PA,USA,40.5009269,-75.9699332,42011,[]
-1041363,Billy Ray,Mitchell,Virginia Tech,285.0,76.0,66.0,2015,OL,Westwood,NJ,USA,40.9912087,-74.0326395,34003,['142660']
-1041362,Jonathan,McLaughlin,Virginia Tech,294.0,77.0,71.0,2015,OL,Mauldin,SC,USA,34.77873,-82.310119,45045,['190257']
-1041359,DuWayne,Johnson,Virginia Tech,185.0,73.0,29.0,2015,CB,Washington,DC,USA,38.8949855,-77.0365708,11001,[]
-1041353,Wright,Bynum,Virginia Tech,233.0,76.0,89.0,2015,LS,Columbia,SC,USA,34.0007493,-81.0343313,45079,[]
-1041352,Elisha,Boyd,Virginia Tech,185.0,74.0,42.0,2015,CB,Newport News,VA,USA,36.9786449,-76.4321089,51700,[]
-1041350,Erikk,Banks,Virginia Tech,185.0,70.0,35.0,2015,CB,St. Paul,VA,USA,36.9053822,-82.3109761,51195,[]
-1041348,Trent,Young,Virginia Tech,215.0,70.0,53.0,2015,LB,Richmond,VA,USA,37.5385087,-77.43428,51760,[]
-1041347,Tyrone,Thornton,Virginia Tech,197.0,69.0,39.0,2015,DB,Boston,MA,USA,42.3602534,-71.0582912,25025,[]
